 ,Area1,Mean1,Min1,Max1,Area2,Mean2,Min2,Max2,Area3,Mean3,Min3,Max3,Area4,Mean4,Min4,Max4,Area5,Mean5,Min5,Max5
10272,33152,17.996139526,12,34,5056,24.253164291,15,38,9856,23.136363983,14,73,16384,26.757812500,14,76,41664,28.170507431,15,60
10273,33152,17.888031006,12,28,5056,23.683544159,13,36,9856,23.506492615,14,75,16384,26.910156250,14,77,41664,28.039937973,14,57
10274,33152,17.986486435,12,29,5056,24.101264954,17,44,9856,23.305194855,13,71,16384,27.011718750,14,75,41664,28.216588974,15,54
10275,33152,17.944015503,12,32,5056,23.759492874,15,44,9856,23.779220581,14,74,16384,26.804687500,14,70,41664,27.907835007,15,54
10276,33152,17.967182159,12,29,5056,24.265823364,15,38,9856,23.467533112,13,69,16384,26.707031250,13,73,41664,27.955453873,13,60
10277,33152,17.824323654,12,29,5056,24.303796768,15,41,9856,23.740259171,15,74,16384,26.644531250,14,68,41664,28.024578094,15,57
10278,33152,17.955598831,12,33,5056,23.468355179,15,38,9856,23.551948547,14,72,16384,26.554687500,14,79,41664,27.938556671,14,57
10279,33152,17.787645340,12,30,5056,24.227848053,15,39,9856,23.084415436,14,67,16384,26.660156250,15,76,41664,27.870967865,14,57
10280,33152,17.889961243,12,34,5056,23.594936371,15,37,9856,23.175325394,14,67,16384,26.203125000,14,68,41664,27.978494644,14,57
10281,33152,17.754825592,12,34,5056,23.481012344,15,39,9856,23.506492615,14,74,16384,26.746093750,13,76,41664,27.867895126,15,57
10282,33152,17.851350784,12,30,5056,24.037975311,16,38,9856,23.259740829,13,71,16384,26.515625000,13,67,41664,27.838708878,15,53
10283,33152,17.853281021,12,30,5056,23.632911682,15,39,9856,23.136363983,14,66,16384,26.535156250,14,69,41664,27.867895126,14,53
10284,33152,17.787645340,12,29,5056,23.822784424,14,42,9856,23.480520248,12,71,16384,26.628906250,15,80,41664,27.958524704,14,58
10285,33152,17.915058136,12,31,5056,23.582279205,17,35,9856,23.207792282,14,71,16384,26.562500000,14,70,41664,28.122888565,15,61
10286,33152,17.903474808,12,29,5056,23.405063629,15,34,9856,23.201297760,13,71,16384,26.382812500,14,75,41664,27.818740845,14,58
10287,33152,17.963319778,12,33,5056,23.746835709,15,40,9856,23.246753693,12,70,16384,26.492187500,14,72,41664,28.082948685,14,56
10288,33152,17.820463181,12,31,5056,23.164556503,14,33,9856,23.389610291,14,67,16384,26.468750000,14,72,41664,27.912443161,14,56
10289,33152,17.861003876,12,29,5056,23.746835709,14,44,9856,23.227272034,14,69,16384,26.710937500,15,79,41664,27.697387695,15,60
10290,33152,17.805019379,12,31,5056,23.810127258,16,38,9856,22.792207718,12,68,16384,26.121093750,15,74,41664,27.824884415,14,60
10291,33152,17.859073639,13,34,5056,23.645568848,15,40,9856,23.227272034,14,71,16384,26.238281250,14,70,41664,27.735790253,14,60
10292,33152,17.859073639,12,30,5056,24.075948715,14,41,9856,23.058441162,14,67,16384,26.382812500,14,71,41664,27.910905838,14,61
10293,33152,17.876447678,12,34,5056,24.088607788,15,35,9856,23.162338257,15,69,16384,26.335937500,14,67,41664,27.798770905,14,62
10294,33152,17.677606583,12,31,5056,23.531644821,13,42,9856,23.006492615,14,77,16384,26.425781250,15,77,41664,27.794162750,14,60
10295,33152,17.685327530,12,29,5056,23.594936371,16,36,9856,23.201297760,14,71,16384,26.000000000,15,67,41664,28.010753632,14,58
10296,33152,17.789575577,12,31,5056,23.746835709,15,39,9856,23.012987137,14,69,16384,25.652343750,13,68,41664,27.913978577,15,62
10297,33152,17.627412796,12,30,5056,23.493671417,16,38,9856,23.149351120,14,74,16384,26.398437500,14,75,41664,28.013824463,14,63
10298,33152,17.874517441,12,28,5056,23.936708450,15,41,9856,23.214284897,13,72,16384,26.234375000,14,72,41664,27.812595367,14,59
10299,33152,17.824323654,12,33,5056,23.797468185,15,37,9856,23.188312531,13,72,16384,26.265625000,14,76,41664,27.769584656,14,65
10300,33152,17.907335281,13,32,5056,23.265823364,15,40,9856,23.110389709,14,70,16384,26.550781250,13,68,41664,27.832565308,15,63
10301,33152,17.986486435,12,29,5056,23.088607788,15,38,9856,23.500000000,14,74,16384,26.328125000,14,74,41664,27.897081375,14,64
10302,33152,17.808879852,12,32,5056,23.772151947,15,38,9856,23.188312531,14,68,16384,26.218750000,15,73,41664,27.878648758,14,66
10303,33152,17.698841095,11,33,5056,23.316455841,15,36,9856,23.000000000,14,74,16384,26.351562500,15,70,41664,27.907835007,15,67
10304,33152,17.691120148,12,29,5056,23.670886993,15,36,9856,23.266233444,14,68,16384,26.324218750,14,67,41664,27.938556671,13,69
10305,33152,17.810810089,12,33,5056,23.341772079,14,35,9856,23.370130539,13,69,16384,26.343750000,13,74,41664,27.869432449,15,62
10306,33152,17.839767456,12,40,5056,23.658227921,13,38,9856,23.207792282,13,71,16384,26.164062500,14,68,41664,27.746543884,14,64
10307,33152,17.704633713,12,31,5056,23.569620132,14,34,9856,23.032466888,13,67,16384,26.304687500,13,65,41664,28.000000000,12,68
10308,33152,17.772201538,12,29,5056,23.898735046,15,37,9856,22.818181992,14,69,16384,26.019531250,15,77,41664,28.251920700,14,69
10309,33152,17.741312027,12,34,5056,23.291139603,15,39,9856,23.025974274,14,68,16384,26.636718750,14,73,41664,27.929340363,15,68
10310,33152,17.799228668,12,36,5056,23.670886993,16,39,9856,23.272727966,14,66,16384,26.386718750,14,72,41664,27.814132690,13,68
10311,33152,17.853281021,12,30,5056,22.936708450,13,36,9856,23.025974274,13,71,16384,26.210937500,12,68,41664,28.010753632,14,71
10312,33152,17.793436050,12,32,5056,23.481012344,14,37,9856,23.155843735,13,73,16384,26.156250000,13,72,41664,27.946235657,15,66
10313,33152,17.702703476,11,32,5056,23.303796768,15,34,9856,23.376623154,14,69,16384,26.171875000,14,71,41664,27.769584656,14,69
10314,33152,17.805019379,12,30,5056,23.544303894,15,36,9856,23.415584564,14,66,16384,25.867187500,15,68,41664,27.921659470,13,61
10315,33152,17.776062012,13,30,5056,23.734176636,16,41,9856,23.623376846,15,72,16384,26.597656250,14,75,41664,28.801843643,14,70
10316,33152,18.044401169,13,31,5056,24.898735046,15,41,9856,23.701297760,13,73,16384,27.750000000,13,75,41664,33.261135101,14,70
10317,33152,17.884170532,12,35,5056,25.126583099,14,46,9856,23.577922821,13,73,16384,27.925781250,13,75,41664,34.069126129,14,76
10318,33152,18.117759705,12,32,5056,25.291139603,15,42,9856,23.688312531,13,72,16384,27.695312500,15,68,41664,34.112136841,16,76
10319,33152,18.015443802,13,32,5056,25.405063629,15,45,9856,23.629869461,15,75,16384,27.621093750,14,69,41664,33.589862823,16,75
10320,33152,17.982625961,12,36,5056,24.974683762,15,41,9856,23.415584564,14,71,16384,27.351562500,15,68,41664,33.081413269,14,73
10321,33152,18.094594955,12,32,5056,24.835443497,14,41,9856,23.512987137,15,69,16384,27.226562500,15,83,41664,32.606758118,15,76
10322,33152,18.146718979,13,31,5056,25.151899338,16,44,9856,23.675325394,14,71,16384,27.292968750,14,75,41664,31.944700241,13,71
10323,33152,17.951738358,12,36,5056,24.417720795,15,37,9856,23.616882324,13,71,16384,27.558593750,14,73,41664,31.430107117,14,76
10324,33152,18.086872101,12,32,5056,24.455696106,15,39,9856,23.272727966,14,73,16384,27.296875000,15,72,41664,30.941627502,15,74
10325,33152,17.905405045,12,32,5056,24.101264954,14,37,9856,23.227272034,14,69,16384,27.140625000,14,77,41664,30.364055634,14,70
10326,33152,17.895751953,12,29,5056,24.607595444,15,39,9856,23.519479752,14,68,16384,26.851562500,14,78,41664,29.969278336,13,66
10327,33152,18.028957367,12,29,5056,24.329113007,16,42,9856,23.285715103,14,69,16384,26.972656250,14,69,41664,29.775730133,13,62
10328,33152,18.000000000,12,29,5056,23.936708450,16,40,9856,23.675325394,14,71,16384,26.496093750,15,70,41664,29.623655319,13,72
10329,33152,17.901544571,12,33,5056,24.088607788,15,44,9856,23.201297760,14,70,16384,26.914062500,13,70,41664,29.268817902,14,64
10330,33152,17.944015503,13,28,5056,24.063291550,15,37,9856,23.519479752,14,77,16384,26.582031250,13,72,41664,29.004608154,13,65
10331,33152,17.845560074,12,29,5056,23.784811020,14,41,9856,22.863636017,15,71,16384,26.613281250,14,71,41664,28.801843643,14,70
10332,33152,17.959459305,12,28,5056,23.721519470,16,39,9856,23.214284897,14,73,16384,26.515625000,14,73,41664,28.657449722,14,67
10333,33152,17.851350784,13,31,5056,23.683544159,16,36,9856,23.681818008,13,68,16384,26.578125000,12,75,41664,28.549922943,12,69
10334,33152,17.876447678,13,31,5056,23.518987656,15,37,9856,23.383117676,15,73,16384,26.398437500,13,74,41664,28.317972183,12,64
10335,33152,17.876447678,12,30,5056,23.696203232,15,37,9856,23.201297760,14,69,16384,26.703125000,14,81,41664,28.092164993,15,64
10336,33152,17.762548447,12,30,5056,24.455696106,16,38,9856,23.220779419,14,73,16384,26.496093750,13,69,41664,28.172042847,14,64
10337,33152,17.781852722,12,29,5056,23.696203232,14,38,9856,23.064935684,14,69,16384,26.445312500,14,73,41664,28.281105042,15,69
10338,33152,17.965250015,12,29,5056,23.658227921,16,36,9856,23.181818008,15,73,16384,26.511718750,14,75,41664,28.075269699,15,69
10339,33152,17.920848846,13,31,5056,23.215188980,15,41,9856,23.214284897,14,73,16384,26.050781250,14,84,41664,27.995391846,14,63
10340,33152,17.940155029,12,32,5056,24.063291550,15,38,9856,23.214284897,13,74,16384,26.261718750,14,75,41664,27.937019348,15,71
10341,33152,17.899614334,12,33,5056,23.531644821,15,35,9856,23.246753693,13,66,16384,26.496093750,14,79,41664,27.980030060,15,68
10342,33152,17.897684097,13,33,5056,23.670886993,13,35,9856,23.077922821,13,67,16384,26.402343750,14,69,41664,28.015361786,14,68
10343,33152,17.733591080,12,27,5056,23.797468185,15,37,9856,23.383117676,13,75,16384,26.230468750,15,71,41664,27.850997925,15,70
10344,33152,17.770269394,12,33,5056,23.392404556,16,39,9856,23.149351120,13,70,16384,26.187500000,14,73,41664,27.870967865,15,68
10345,33152,17.718147278,12,31,5056,23.810127258,13,41,9856,23.519479752,15,71,16384,26.355468750,12,72,41664,28.004608154,14,66
10346,33152,17.895751953,13,34,5056,23.607595444,15,36,9856,23.058441162,12,72,16384,26.265625000,14,70,41664,27.857143402,15,62
10347,33152,17.824323654,13,31,5056,23.886075974,15,37,9856,23.123376846,13,71,16384,25.964843750,12,68,41664,27.701997757,15,62
10348,33152,17.712354660,12,32,5056,23.000000000,13,42,9856,23.181818008,14,73,16384,26.289062500,15,71,41664,27.987710953,12,73
10349,33152,17.716217041,12,32,5056,23.367088318,15,38,9856,23.266233444,14,72,16384,26.449218750,15,76,41664,27.846389771,15,68
10350,33152,17.880308151,13,28,5056,23.607595444,14,41,9856,22.987012863,13,76,16384,26.417968750,12,70,41664,27.852535248,15,69
10351,33152,17.789575577,12,30,5056,23.265823364,15,35,9856,22.857143402,13,69,16384,26.218750000,14,73,41664,27.837173462,15,73
10352,33152,17.930501938,13,33,5056,23.810127258,15,35,9856,23.240259171,14,69,16384,26.316406250,14,70,41664,27.745008469,15,68
10353,33152,17.698841095,12,33,5056,23.303796768,14,36,9856,22.870130539,14,67,16384,26.140625000,14,71,41664,27.838708878,14,68
10354,33152,17.714284897,13,28,5056,23.316455841,15,37,9856,23.116882324,14,72,16384,26.136718750,15,72,41664,27.545314789,15,62
10355,33152,17.818532944,12,38,5056,24.000000000,16,40,9856,22.889610291,14,69,16384,26.246093750,13,75,41664,27.858678818,14,63
10356,33152,17.909265518,13,30,5056,22.987340927,15,43,9856,23.110389709,14,75,16384,26.378906250,14,69,41664,27.884792328,15,67
10357,33152,17.828186035,12,30,5056,23.253164291,13,37,9856,23.194805145,14,75,16384,26.023437500,14,71,41664,27.784946442,14,68
10358,33152,17.832046509,13,29,5056,23.556962967,15,37,9856,23.045454025,14,78,16384,26.191406250,14,75,41664,27.755760193,15,69
10359,33152,18.001930237,12,33,5056,22.721519470,16,37,9856,23.175325394,14,72,16384,26.117187500,14,67,41664,27.642089844,15,60
10360,33152,17.891891479,12,31,5056,23.974683762,14,37,9856,23.214284897,14,73,16384,26.371093750,13,73,41664,27.752687454,14,63
10361,33152,18.075288773,13,29,5056,23.582279205,15,36,9856,23.071428299,14,74,16384,26.113281250,14,80,41664,27.780338287,15,60
10362,33152,17.870656967,12,32,5056,23.379747391,16,35,9856,22.883117676,14,72,16384,26.226562500,13,77,41664,27.880184174,15,66
10363,33152,17.760618210,13,30,5056,22.873416901,16,41,9856,23.246753693,14,70,16384,26.250000000,13,81,41664,28.009216309,14,67
10364,33152,17.648649216,12,26,5056,23.607595444,14,36,9856,23.311687469,14,72,16384,26.062500000,13,73,41664,27.680492401,14,68
10365,33152,17.888031006,12,37,5056,23.721519470,14,39,9856,22.876623154,13,72,16384,26.203125000,13,73,41664,27.827957153,14,61
10366,33152,17.768339157,12,34,5056,23.506328583,15,35,9856,23.467533112,15,69,16384,26.140625000,14,78,41664,27.622119904,14,66
10367,33152,17.918918610,12,31,5056,23.126583099,14,38,9856,22.883117676,13,66,16384,26.312500000,13,80,41664,27.784946442,15,63
10368,33152,17.920848846,12,32,5056,23.556962967,15,36,9856,22.922077179,14,77,16384,26.378906250,14,73,41664,27.608295441,15,58
10369,33152,17.743244171,12,28,5056,23.253164291,16,39,9856,22.798702240,14,70,16384,26.441406250,13,75,41664,27.849462509,13,70
10370,33152,17.918918610,12,33,5056,23.126583099,13,37,9856,22.902597427,13,65,16384,26.015625000,15,70,41664,27.635944366,15,61
10371,33152,17.805019379,12,31,5056,23.227848053,14,38,9856,23.285715103,14,72,16384,26.390625000,14,73,41664,27.867895126,15,63
10372,33152,17.857143402,11,32,5056,23.341772079,15,39,9856,23.311687469,15,70,16384,26.160156250,15,73,41664,27.892473221,14,60
10373,33152,17.704633713,12,29,5056,23.367088318,16,39,9856,23.116882324,14,72,16384,25.617187500,13,69,41664,27.797235489,14,59
10374,33152,17.853281021,12,29,5056,23.417720795,15,35,9856,23.279220581,14,64,16384,26.320312500,14,80,41664,27.557603836,14,60
10375,33152,17.793436050,12,34,5056,23.734176636,15,41,9856,23.077922821,12,70,16384,25.871093750,13,74,41664,27.689708710,15,56
10376,33152,17.853281021,12,32,5056,23.265823364,14,40,9856,23.467533112,13,68,16384,26.410156250,14,71,41664,27.628263474,14,55
10377,33152,17.832046509,12,32,5056,23.303796768,16,39,9856,23.363636017,13,74,16384,26.218750000,14,75,41664,27.774192810,13,59
10378,33152,17.787645340,12,33,5056,23.607595444,15,37,9856,23.103895187,13,71,16384,26.312500000,14,75,41664,28.053764343,14,63
10379,33152,17.859073639,12,30,5056,23.481012344,14,36,9856,23.292207718,14,78,16384,26.550781250,12,77,41664,27.642089844,15,61
10380,33152,17.814672470,12,32,5056,23.303796768,15,37,9856,23.116882324,13,72,16384,26.242187500,13,75,41664,27.689708710,15,64
10381,33152,17.810810089,12,30,5056,23.721519470,15,40,9856,22.980520248,14,72,16384,26.398437500,14,80,41664,27.609830856,13,57
10382,33152,17.756755829,12,30,5056,23.392404556,15,36,9856,22.655843735,15,71,16384,26.433593750,14,81,41664,27.603687286,14,58
10383,33152,17.716217041,13,32,5056,23.797468185,16,41,9856,23.467533112,14,67,16384,26.089843750,13,74,41664,27.858678818,14,58
10384,33152,17.698841095,13,29,5056,23.860759735,14,38,9856,23.227272034,14,74,16384,26.000000000,13,77,41664,27.709676743,14,54
10385,33152,17.725868225,13,33,5056,23.594936371,15,38,9856,23.597402573,13,71,16384,26.269531250,13,67,41664,27.665130615,14,58
10386,33152,17.615829468,12,30,5056,23.455696106,15,38,9856,22.941558838,15,75,16384,26.363281250,14,76,41664,27.591398239,14,61
10387,33152,17.787645340,12,30,5056,23.417720795,15,36,9856,23.155843735,15,68,16384,26.367187500,15,78,41664,27.668203354,15,56
10388,33152,17.720077515,12,30,5056,23.493671417,15,36,9856,22.954545975,14,73,16384,26.285156250,14,77,41664,27.640552521,14,61
10389,33152,17.660232544,12,28,5056,23.772151947,16,35,9856,23.279220581,14,73,16384,26.304687500,14,73,41664,27.580644608,14,57
10390,33152,17.760618210,13,29,5056,23.759492874,16,36,9856,23.000000000,14,73,16384,26.222656250,14,67,41664,27.760368347,14,60
10391,33152,19.696910858,13,42,5056,30.405063629,17,50,9856,26.915584564,15,82,16384,29.941406250,13,75,41664,29.585252762,14,74
10392,33152,20.472972870,13,40,5056,32.721519470,17,63,9856,28.675325394,15,94,16384,31.570312500,14,79,41664,29.963132858,15,85
10393,33152,20.148649216,12,41,5056,33.645568848,19,64,9856,28.551948547,14,88,16384,31.218750000,15,83,41664,29.877111435,14,95
10394,33152,20.034749985,12,40,5056,32.683544159,18,59,9856,28.000000000,14,87,16384,31.269531250,15,79,41664,29.898616791,12,91
10395,33152,19.772201538,12,42,5056,31.670886993,17,63,9856,27.792207718,15,87,16384,30.714843750,15,73,41664,29.599079132,13,88
10396,33152,19.530887604,12,39,5056,31.202531815,18,55,9856,27.142856598,13,89,16384,29.546875000,14,80,41664,29.602149963,14,86
10397,33152,19.411197662,12,41,5056,30.240507126,18,50,9856,26.928571701,13,85,16384,29.675781250,14,80,41664,29.216588974,15,83
10398,33152,19.038610458,12,36,5056,29.569620132,16,49,9856,26.636363983,14,83,16384,29.390625000,15,76,41664,29.284177780,15,75
10399,33152,19.040540695,12,35,5056,28.962024689,16,43,9856,26.422077179,14,88,16384,29.023437500,14,75,41664,29.053764343,15,78
10400,33152,18.696910858,12,37,5056,28.607595444,16,45,9856,26.441558838,15,82,16384,28.750000000,14,74,41664,28.937019348,15,74
10401,33152,18.646718979,12,35,5056,27.911392212,16,41,9856,25.500000000,14,76,16384,28.066406250,13,70,41664,28.609830856,14,69
10402,33152,18.395751953,12,35,5056,27.329113007,16,44,9856,25.103895187,13,83,16384,28.027343750,14,76,41664,28.635944366,15,72
10403,33152,18.324323654,13,34,5056,26.278480530,17,43,9856,24.649351120,14,83,16384,28.089843750,13,78,41664,28.471582413,15,63
10404,33152,18.137065887,12,29,5056,27.113924026,17,40,9856,24.961038589,13,74,16384,27.945312500,14,74,41664,28.493087769,14,59
10405,33152,18.328186035,12,32,5056,26.113924026,14,38,9856,25.058441162,13,82,16384,28.000000000,15,70,41664,28.334869385,14,59
10406,33152,18.318532944,12,31,5056,25.417720795,14,40,9856,24.590909958,14,81,16384,27.511718750,13,76,41664,28.258064270,14,67
10407,33152,18.148649216,13,33,5056,25.468355179,15,44,9856,24.610389709,13,81,16384,27.648437500,13,71,41664,28.227342606,15,62
10408,33152,18.104248047,12,32,5056,25.506328583,16,37,9856,24.512987137,14,76,16384,27.609375000,13,70,41664,28.145929337,15,60
10409,33152,17.886100769,12,33,5056,25.063291550,14,36,9856,24.344156265,13,78,16384,27.429687500,14,76,41664,27.983102798,15,59
10410,33152,18.117759705,12,29,5056,25.278480530,16,43,9856,23.915584564,14,75,16384,27.164062500,13,77,41664,28.162826538,14,52
10411,33152,17.936292648,12,33,5056,24.860759735,16,38,9856,23.980520248,14,79,16384,26.863281250,13,76,41664,28.018432617,15,55
10412,33152,17.934362411,11,34,5056,24.139240265,14,37,9856,23.831169128,13,74,16384,26.972656250,15,77,41664,28.155145645,14,58
10413,33152,17.822393417,12,31,5056,24.569620132,14,39,9856,23.564935684,14,73,16384,27.078125000,14,76,41664,27.894008636,14,55
10414,33152,18.027027130,12,31,5056,24.037975311,14,34,9856,23.454545975,13,73,16384,26.609375000,13,69,41664,27.732719421,13,57
